user_id,movie_id,rating
55,34,5.0
55,25,3.0
55,99,2.0
55,76,5.0
55,135,4.5
55,91,3.0
55,45,2.5
55,58,2.0
55,23,2.5
55,29,5.0
55,120,3.5
55,108,3.5
55,54,3.0
55,100,2.0
55,128,5.0
55,79,3.5
55,121,3.5
55,70,4.0
55,56,3.5
55,57,1.0
55,44,2.5
55,98,2.0
55,64,2.5
55,31,5.0
55,47,2.0
55,131,3.0
55,27,5.0
55,81,2.0
55,75,3.5
55,118,5.0
55,19,4.5
55,130,3.5
55,84,1.5
56,94,4.0
56,17,3.0
56,65,3.5
56,86,2.5
56,32,4.0
56,52,2.0
56,14,2.0
56,31,5.0
56,69,2.5
56,146,4.5
56,147,4.0
56,145,3.5
56,63,4.5
56,16,2.5
56,44,3.0
56,3,3.0
56,18,1.5
56,66,3.0
56,47,2.0
56,28,4.5
56,108,3.0
56,49,5.0
56,125,4.5
57,80,5.0
57,127,3.0
57,82,5.0
57,57,3.5
57,86,5.0
57,22,5.0
57,62,5.0
57,46,2.0
57,115,1.5
57,61,2.5
57,109,2.0
57,72,1.5
57,94,3.0
57,23,5.0
57,131,2.0
57,34,3.5
57,32,2.5
57,35,3.0
57,58,3.5
57,90,5.0
57,137,2.0
57,88,5.0
57,74,2.0
57,111,2.0
57,116,2.5
57,41,3.0
57,138,3.0
57,104,3.0
57,142,3.5
57,24,5.0
57,84,5.0
57,19,3.0
57,110,2.5
57,37,2.0
57,93,4.5
57,132,2.5
58,110,2.5
58,134,1.5
58,76,5.0
58,43,2.0
58,122,3.0
58,116,3.5
58,34,5.0
58,86,4.0
58,128,5.0
58,73,2.5
58,140,2.5
58,119,4.5
58,55,2.5
58,147,4.5
58,26,5.0
58,72,3.0
58,132,2.5
58,104,2.5
58,89,4.0
58,58,3.0
58,70,2.0
58,4,2.0
59,60,3.5
59,90,5.0
59,34,5.0
59,5,3.0
59,62,4.0
59,82,5.0
59,70,2.0
59,142,2.5
59,101,2.5
59,147,3.5
59,41,3.0
59,116,3.5
59,83,4.5
59,88,5.0
59,146,4.5
59,92,4.0
59,130,1.5
59,104,2.0
59,23,5.0
59,99,2.0
59,75,3.0
59,134,2.5
59,118,4.0
59,20,3.0
59,14,2.0
59,76,5.0
59,16,1.5
59,122,3.5
59,38,1.5
59,79,3.5
59,21,4.0
59,128,5.0
59,27,5.0
60,12,4.0
60,29,3.5
60,56,5.0
60,126,3.0
60,72,5.0
60,90,1.5
60,115,3.5
60,121,5.0
60,70,5.0
60,71,5.0
60,104,2.5
60,47,3.5
60,124,2.5
60,4,5.0
60,33,3.5
60,117,3.5
60,53,5.0
60,26,3.0
60,31,3.0
60,123,4.5
60,5,4.0
60,141,4.0
60,49,3.5
60,142,2.5
60,129,4.0
60,50,4.5
60,120,3.5
60,99,1.0
60,74,3.0
60,63,4.0
61,103,1.5
61,147,1.5
61,54,5.0
61,2,2.0
61,20,3.0
61,73,5.0
61,53,4.0
61,138,2.5
61,83,4.0
61,71,5.0
61,117,3.5
61,46,4.0
61,120,3.0
61,1,4.0
61,81,1.5
61,136,3.0
61,115,3.0
61,124,3.5
61,60,2.5
61,121,5.0
61,10,2.5
61,34,1.0
61,109,3.5
61,122,4.5
61,134,3.5
61,17,3.0
61,12,4.0
61,70,5.0
61,3,3.0
61,4,3.0
61,119,4.0
61,76,2.0
61,40,2.5
61,104,1.5
61,142,3.0
61,110,4.5
61,129,3.0
61,72,5.0
61,123,3.5
61,32,2.0
61,15,3.0
62,25,4.5
62,105,4.0
62,23,5.0
62,109,4.0
62,113,2.5
62,104,3.5
62,4,2.5
62,39,3.0
62,72,2.0
62,85,5.0
62,133,1.5
62,59,2.0
62,126,4.5
62,24,5.0
62,58,3.0
62,10,1.5
62,103,3.5
62,36,2.5
62,82,5.0
62,3,3.0
62,1,2.5
62,79,4.0
62,45,2.0
62,86,5.0
62,32,2.0
62,21,5.0
62,38,2.0
62,8,3.5
62,51,2.0
62,134,3.5
62,124,4.5
63,98,3.5
63,146,4.5
63,33,4.5
63,133,2.0
63,38,1.0
63,96,2.5
63,7,1.5
63,73,3.0
63,97,2.5
63,77,2.5
63,123,2.0
63,144,2.5
63,68,3.0
63,93,3.5
63,118,5.0
63,128,5.0
63,117,5.0
63,19,3.5
63,40,1.5
63,76,5.0
63,125,4.5
63,147,3.5
63,36,1.0
63,52,3.0
63,71,3.0
63,126,2.5
63,4,1.5
63,67,3.0
63,86,3.5
63,60,3.0
63,21,2.5
63,51,3.0
63,53,4.0
63,27,5.0
63,110,2.0
64,37,2.0
64,111,2.5
64,45,3.0
64,11,1.0
64,104,1.5
64,1,3.0
64,102,1.0
64,114,4.0
64,117,4.0
64,4,4.0
64,108,3.0
64,146,5.0
64,35,4.0
64,43,1.0
64,121,4.0
64,26,4.5
64,100,3.0
64,115,4.5
64,5,5.0
64,77,3.0
64,81,1.5
64,48,4.0
64,128,5.0
64,53,4.5
64,125,3.5
64,29,3.5
64,13,1.0
64,71,5.0
64,12,3.0
64,103,1.5
64,118,5.0
64,145,3.0
64,101,3.0
64,72,4.5
64,134,3.0
64,97,4.0
64,129,4.0
64,34,3.5
64,105,2.5
64,30,3.5
64,31,4.5
64,142,3.5
64,61,1.0
64,28,5.0
64,50,4.0
65,69,3.5
65,125,4.0
65,119,5.0
65,22,3.0
65,62,3.0
65,128,5.0
65,19,4.0
65,85,4.5
65,26,5.0
65,102,2.0
65,135,4.5
65,67,3.0
65,15,3.0
65,86,3.5
65,61,2.0
65,120,5.0
65,49,5.0
65,36,2.5
65,43,2.0
65,6,2.0
65,38,2.5
65,97,2.5
65,24,2.0
65,23,3.0
65,14,3.5
65,139,1.5
65,8,2.5
65,115,5.0
65,112,3.5
65,147,3.5
65,50,2.0
65,124,4.0
65,106,3.5
65,72,1.0
65,34,5.0
65,105,3.5
65,59,2.5
65,94,1.5
65,58,2.0
66,36,5.0
66,112,4.5
66,39,5.0
66,14,3.0
66,8,3.5
66,50,2.0
66,85,1.0
66,130,2.0
66,20,2.5
66,67,4.0
66,40,5.0
66,58,3.0
66,136,4.5
66,69,3.0
66,46,3.0
66,145,1.5
66,13,5.0
66,62,2.5
66,135,2.0
66,63,2.0
66,49,2.0
66,38,5.0
66,95,1.5
66,75,1.5
66,104,4.0
66,91,2.0
66,43,5.0
66,2,2.5
66,51,2.5
66,15,2.0
66,71,2.5
66,16,4.5
66,44,3.0
66,105,5.0
66,52,3.0
67,75,5.0
67,109,2.5
67,46,4.5
67,99,1.5
67,108,3.5
67,61,2.0
67,58,1.0
67,29,4.0
67,62,2.0
67,118,5.0
67,132,2.0
67,79,4.5
67,49,5.0
67,102,2.0
67,113,3.0
67,52,5.0
67,121,4.0
67,12,4.5
67,2,3.5
67,19,2.0
67,26,3.5
67,128,4.5
67,64,4.5
67,56,5.0
67,50,4.0
67,21,1.0
67,98,3.5
67,117,4.0
67,31,4.0
67,111,4.5
67,120,3.0
67,14,3.5
67,141,3.5
67,69,2.5
67,90,1.0
67,4,3.5
67,47,4.5
67,71,5.0
67,129,2.5
67,100,1.5
67,17,4.0
67,45,3.5
67,35,4.0
67,68,3.0
67,95,2.0
68,134,5.0
68,63,4.5
68,59,3.0
68,18,3.0
68,40,4.0
68,131,5.0
68,68,4.5
68,49,2.0
68,30,1.5
68,110,2.0
68,42,4.5
68,117,1.5
68,101,5.0
68,123,4.5
68,37,2.5
68,17,3.5
68,53,4.0
68,111,4.0
68,22,2.0
68,130,3.5
68,5,2.0
68,84,2.0
68,144,2.5
69,92,3.5
69,12,3.0
69,45,1.5
69,128,5.0
69,86,3.0
69,62,2.0
69,68,4.5
69,30,5.0
69,121,1.5
69,134,3.5
69,31,5.0
69,43,2.0
69,26,4.5
69,47,3.0
69,93,3.0
69,28,5.0
69,135,5.0
69,16,4.0
69,2,4.0
69,125,4.0
70,41,5.0
70,48,5.0
70,87,5.0
70,82,2.5
70,94,5.0
70,67,2.5
70,140,5.0
70,131,2.0
70,138,5.0
70,95,5.0
70,66,2.0
70,57,2.5
70,6,5.0
70,3,2.5
70,135,2.5
70,7,4.5
70,89,3.0
70,139,3.0
70,39,2.5
70,107,3.5
70,45,4.5
70,33,4.0
70,59,5.0
70,61,5.0
70,46,3.5
71,79,4.5
71,145,3.0
71,32,2.0
71,76,4.0
71,23,5.0
71,52,2.5
71,97,2.5
71,25,5.0
71,84,5.0
71,63,3.5
71,11,2.0
71,136,3.0
71,62,4.5
71,108,1.5
71,41,3.0
71,104,4.0
71,51,2.0
71,55,2.5
71,147,3.0
71,83,4.5
71,92,3.5
71,88,5.0
71,120,2.5
71,125,3.5
71,85,5.0
72,129,1.0
72,144,3.5
72,43,3.0
72,24,5.0
72,27,3.5
72,79,5.0
72,121,1.5
72,81,5.0
72,14,2.0
72,10,1.5
72,28,1.5
72,114,2.5
72,85,5.0
72,83,5.0
72,48,1.5
72,132,1.0
72,51,3.0
72,112,3.0
72,126,3.5
72,80,5.0
72,125,4.0
72,38,2.5
72,87,5.0
73,1,3.5
73,71,5.0
73,74,3.5
73,100,4.0
73,55,2.5
73,102,1.5
73,9,2.5
73,128,5.0
73,4,3.5
73,131,4.5
73,79,2.5
73,88,1.5
73,103,2.5
73,19,4.0
73,130,4.0
73,143,4.5
73,65,1.5
73,51,4.0
73,114,3.0
73,75,5.0
73,40,4.0
73,28,4.0
73,66,3.5
73,27,1.5
74,140,5.0
74,61,5.0
74,103,5.0
74,95,5.0
74,38,2.5
74,18,3.0
74,67,2.5
74,93,3.5
74,25,3.0
74,48,5.0
74,52,1.5
74,45,4.5
74,74,2.5
74,96,5.0
74,87,4.5
74,41,5.0
74,16,3.5
74,126,2.5
74,80,2.5
74,8,1.5
74,119,2.5
74,105,4.0
74,138,3.5
74,94,5.0
74,60,5.0
74,26,3.0
75,50,4.0
75,83,3.0
75,52,4.5
75,67,2.5
75,126,4.0
75,100,4.0
75,115,4.0
75,78,3.5
75,146,5.0
75,39,1.0
75,45,3.0
75,15,4.0
75,75,5.0
75,84,2.0
75,111,4.0
75,2,2.5
75,91,2.5
75,147,2.0
75,49,4.5
75,29,4.5
75,47,3.5
75,64,4.5
75,43,2.0
75,53,4.5
75,93,2.0
75,56,4.0
75,5,4.0
75,134,4.5
75,60,1.5
75,51,4.5
75,14,3.0
75,92,2.0
75,6,1.0
75,22,3.5
75,23,2.0
75,82,1.5
75,135,4.5
75,71,5.0
75,58,2.5
75,118,4.0
76,89,5.0
76,91,2.5
76,35,3.0
76,97,3.0
76,29,3.5
76,118,2.5
76,30,2.0
76,93,4.0
76,110,4.0
76,25,5.0
76,33,5.0
76,109,2.0
76,18,2.5
76,26,4.5
76,72,2.5
76,135,2.0
76,83,5.0
76,61,3.0
76,145,4.5
76,74,3.5
76,68,3.5
76,64,2.5
76,47,2.0
76,50,3.0
76,92,4.5
76,9,2.5
76,27,2.5
76,60,3.0
76,23,5.0
76,99,2.5
76,55,3.0
76,24,5.0
76,32,4.0
76,122,2.0
76,49,2.5
77,77,4.0
77,66,4.5
77,2,4.0
77,86,2.0
77,115,3.5
77,20,4.5
77,137,2.0
77,102,4.5
77,23,1.5
77,8,5.0
77,107,5.0
77,13,5.0
77,113,3.0
77,125,2.5
77,123,5.0
77,16,5.0
77,74,2.5
77,12,5.0
77,101,5.0
77,139,4.5
77,28,2.5
77,106,5.0
77,67,5.0
77,88,1.5
77,147,1.5
77,4,4.5
77,1,3.5
77,53,4.5
77,56,2.0
77,133,1.5
78,79,3.0
78,59,3.0
78,38,5.0
78,56,3.0
78,102,4.0
78,39,5.0
78,134,5.0
78,40,5.0
78,35,2.5
78,140,4.0
78,123,5.0
78,42,4.5
78,127,2.0
78,69,2.5
78,111,5.0
78,88,3.5
78,46,3.0
78,1,2.5
78,141,3.5
78,76,3.0
78,90,1.5
78,80,1.5
78,37,5.0
79,72,2.0
79,130,4.0
79,47,3.0
79,16,5.0
79,144,1.0
79,105,3.5
79,129,5.0
79,114,3.0
79,107,5.0
79,57,1.5
79,109,5.0
79,139,5.0
79,83,2.5
79,43,2.5
79,70,1.5
79,95,1.0
79,65,4.5
79,121,2.5
79,88,1.5
79,2,4.0
79,84,1.0
79,99,1.5
79,134,5.0
79,63,4.0
79,85,2.0
79,68,5.0
79,77,4.0
79,9,2.5
79,132,3.5
79,79,2.5
79,81,2.5
79,8,5.0
79,91,1.5
79,6,3.5
79,42,5.0
79,101,5.0
79,97,3.0
79,29,2.5
79,59,2.0
79,123,5.0
79,92,2.0
80,41,5.0
80,102,4.5
80,44,2.5
80,139,4.5
80,97,5.0
80,129,3.0
80,95,5.0
80,137,4.5
80,60,5.0
80,91,5.0
80,87,3.5
80,140,5.0
80,33,3.0
80,94,5.0
80,105,4.0
80,36,2.0
80,62,5.0
80,5,3.0
80,9,4.5
80,28,3.5
80,111,2.5
80,141,3.5
80,81,3.5
81,146,5.0
81,14,2.0
81,116,4.0
81,9,1.5
81,10,4.0
81,130,4.0
81,120,2.0
81,99,1.5
81,50,5.0
81,133,1.5
81,47,4.0
81,44,3.0
81,104,1.0
81,131,5.0
81,22,4.5
81,141,4.5
81,89,1.0
81,101,3.5
81,134,4.0
81,55,2.5
81,110,3.5
81,97,3.5
81,119,3.0
81,28,4.5
81,142,4.0
81,5,3.5
81,56,4.5
81,115,2.5
81,114,3.0
81,12,4.5
81,88,1.5
81,20,4.0
81,70,5.0
81,36,2.0
81,7,1.5
81,13,3.0
81,129,4.5
81,108,3.5
81,135,3.5
81,67,4.0
81,63,3.5
82,72,5.0
82,13,2.0
82,99,2.5
82,107,2.0
82,73,4.5
82,118,3.5
82,48,3.5
82,31,2.0
82,53,5.0
82,62,3.0
82,102,1.0
82,124,3.5
82,108,3.0
82,28,3.5
82,54,5.0
82,26,4.5
82,100,3.0
82,39,2.0
82,117,4.0
82,98,5.0
82,52,5.0
82,94,2.0
82,75,4.0
82,16,3.0
82,128,5.0
82,70,5.0
82,30,2.5
82,56,5.0
83,47,3.5
83,17,3.0
83,22,3.0
83,25,2.5
83,70,5.0
83,84,1.5
83,27,1.0
83,106,3.0
83,46,3.0
83,50,4.5
83,35,5.0
83,117,3.5
83,141,3.0
83,6,1.5
83,42,3.5
83,23,2.0
83,124,3.0
83,13,2.5
83,142,4.5
83,80,1.0
83,72,5.0
83,125,4.5
83,4,4.0
83,115,2.5
83,9,3.5
83,123,4.0
83,20,3.0
83,119,3.5
83,68,5.0
83,129,4.5
83,92,1.5
83,90,1.0
83,51,4.5
83,19,3.5
83,143,2.5
83,16,5.0
84,67,4.5
84,7,2.0
84,64,5.0
84,93,2.0
84,74,4.5
84,12,5.0
84,99,2.0
84,50,4.5
84,2,4.5
84,22,3.5
84,71,5.0
84,103,1.0
84,39,2.0
84,115,3.0
84,47,4.0
84,88,1.5
84,119,4.0
84,56,5.0
84,73,5.0
84,146,5.0
84,143,2.5
84,35,4.5
84,112,3.5
84,53,4.0
84,23,1.5
84,102,3.0
85,95,3.0
85,89,5.0
85,3,2.5
85,86,5.0
85,22,5.0
85,15,2.5
85,24,5.0
85,109,2.0
85,93,4.0
85,137,2.5
85,144,4.0
85,125,3.0
85,23,5.0
85,122,2.0
85,113,3.0
85,120,4.0
85,130,3.5
85,59,3.0
85,76,3.5
85,21,5.0
85,6,2.5
85,147,3.5
86,62,2.5
86,26,3.0
86,61,1.0
86,53,5.0
86,126,3.5
86,70,5.0
86,39,2.5
86,50,4.5
86,22,3.5
86,134,3.5
86,9,4.5
86,2,3.5
86,31,3.5
86,119,3.0
86,72,5.0
86,83,4.0
86,54,5.0
86,12,3.0
86,124,3.0
86,33,3.0
86,5,2.5
86,75,5.0
86,14,5.0
86,16,3.0
86,117,4.0
86,71,5.0
86,44,3.5
86,106,3.0
86,19,3.0
86,80,2.0
86,78,3.0
86,144,1.0
86,56,5.0
86,11,2.0
86,85,1.5
86,23,1.5
86,91,1.0
86,37,2.0
86,128,4.5
87,94,2.5
87,117,4.5
87,44,3.0
87,135,3.5
87,111,2.5
87,119,5.0
87,109,3.0
87,49,5.0
87,35,4.0
87,63,3.5
87,19,4.0
87,66,4.5
87,8,2.0
87,1,3.0
87,136,3.5
87,102,2.5
87,83,3.5
87,47,1.5
87,84,3.0
87,129,2.5
87,88,4.5
87,68,2.0
87,48,3.0
87,104,2.0
87,145,3.5
87,58,2.0
88,71,2.0
88,70,2.0
88,82,3.0
88,22,2.5
88,16,5.0
88,106,4.5
88,61,3.5
88,42,5.0
88,4,4.0
88,129,5.0
88,115,2.5
88,58,2.0
88,94,1.5
88,36,4.5
88,18,4.5
88,77,3.5
88,107,4.5
88,24,1.5
88,65,5.0
88,66,5.0
88,30,3.0
88,83,3.0
88,72,2.5
88,13,5.0
88,68,5.0
88,44,3.0
88,67,5.0
88,134,5.0
88,127,2.5
88,32,2.0
88,51,2.5
88,11,2.5
88,64,3.5
88,105,4.5
88,84,2.0
88,101,5.0
88,20,3.0
88,123,5.0
88,19,4.5
88,9,3.5
88,140,3.5
88,142,5.0
88,103,3.0
88,53,4.5
88,131,5.0
89,143,3.0
89,29,3.0
89,74,4.0
89,76,3.5
89,24,1.5
89,111,3.0
89,15,3.5
89,106,4.0
89,126,3.5
89,52,3.0
89,109,3.5
89,23,3.5
89,125,4.0
89,141,3.5
89,75,5.0
89,78,3.5
89,108,2.5
89,73,4.0
89,89,2.5
89,33,5.0
89,55,3.0
89,127,5.0
89,17,5.0
89,26,5.0
89,85,3.0
89,60,2.0
89,35,4.5
89,66,4.5
89,142,3.0
89,70,4.0
89,114,3.0
89,65,3.5
89,50,3.0
89,19,4.5
89,112,4.0
89,129,3.5
89,134,3.0
89,130,3.5
89,67,4.0
90,89,4.5
90,40,5.0
90,23,4.0
90,86,3.0
90,109,1.5
90,115,1.5
90,25,4.0
90,80,3.0
90,119,1.5
90,26,2.5
90,35,2.0
90,1,2.5
90,75,3.0
90,33,3.0
90,104,4.0
90,141,4.0
90,92,1.5
90,36,5.0
90,4,4.0
90,59,4.0
90,139,3.5
90,79,3.5
90,24,5.0
91,133,1.5
91,123,3.0
91,120,3.0
91,35,4.0
91,25,1.0
91,105,1.5
91,70,5.0
91,103,1.5
91,115,4.5
91,49,5.0
91,48,3.5
91,46,3.5
91,100,4.0
91,113,3.5
91,110,4.5
91,71,5.0
91,109,3.5
91,112,2.5
91,45,2.5
91,75,3.5
91,125,4.0
91,42,1.0
91,141,4.5
91,127,3.5
91,58,1.5
91,83,3.0
91,146,5.0
91,76,3.5
91,18,3.0
91,5,5.0
91,118,4.5
91,54,4.5
91,30,4.5
91,50,5.0
92,111,4.0
92,97,3.5
92,32,1.5
92,50,4.5
92,143,3.0
92,67,4.0
92,7,1.0
92,34,2.5
92,52,5.0
92,147,2.5
92,4,2.5
92,71,5.0
92,14,4.0
92,46,3.5
92,146,4.0
92,108,4.0
92,8,3.5
92,28,5.0
92,19,3.5
92,78,4.0
92,115,3.5
92,129,3.0
92,44,4.0
93,75,5.0
93,92,3.0
93,131,3.5
93,107,2.5
93,78,3.5
93,97,3.5
93,90,4.0
93,66,5.0
93,93,2.5
93,67,3.0
93,116,5.0
93,143,4.0
93,142,3.5
93,123,3.0
93,89,3.0
93,114,3.5
93,26,5.0
93,72,3.5
93,36,1.5
93,1,3.0
93,127,5.0
93,76,5.0
93,106,4.0
93,121,3.0
93,147,3.0
93,52,3.5
93,35,4.0
93,39,2.0
93,15,3.5
93,58,3.0
93,3,4.0
93,17,5.0
93,40,1.5
93,24,1.5
93,111,2.5
93,16,2.5
93,128,4.0
94,5,5.0
94,135,5.0
94,43,4.0
94,99,2.0
94,146,4.0
94,101,4.5
94,76,5.0
94,54,3.0
94,89,3.0
94,141,3.0
94,118,4.5
94,63,4.0
94,47,3.0
94,130,3.0
94,22,1.0
94,126,1.0
94,34,5.0
94,108,1.5
94,120,4.0
94,67,4.0
95,72,2.0
95,7,4.0
95,139,3.5
95,124,2.0
95,74,4.0
95,47,4.0
95,59,5.0
95,21,2.5
95,103,5.0
95,92,3.5
95,42,3.5
95,95,5.0
95,144,5.0
95,84,2.5
95,33,2.5
95,90,3.0
95,94,5.0
95,30,1.0
95,29,1.0
95,137,5.0
95,54,1.0
95,131,2.5
95,104,5.0
95,71,2.5
95,61,5.0
95,53,2.5
95,60,5.0
95,17,2.5
95,57,2.5
95,6,5.0
95,43,4.5
96,85,5.0
96,130,2.5
96,91,4.0
96,48,2.0
96,89,5.0
96,119,2.0
96,76,4.5
96,116,4.0
96,62,4.0
96,54,3.0
96,84,5.0
96,74,2.5
96,144,2.5
96,81,4.0
96,61,3.0
96,82,5.0
96,55,2.0
96,98,1.5
96,60,2.5
96,88,5.0
96,11,2.5
97,64,5.0
97,115,3.0
97,29,3.5
97,50,5.0
97,53,5.0
97,17,4.5
97,71,5.0
97,33,2.5
97,84,1.0
97,32,1.5
97,20,3.0
97,143,2.5
97,91,2.5
97,137,1.0
97,70,5.0
97,5,4.5
97,75,5.0
97,73,4.5
97,3,2.5
97,125,3.5
97,81,1.5
97,109,2.5
97,46,3.0
97,145,3.0
97,61,1.5
97,28,4.0
97,10,3.0
97,85,3.0
97,146,4.5
97,130,4.5
97,100,2.5
97,144,2.0
97,110,3.0
98,17,5.0
98,10,2.5
98,98,4.0
98,59,1.0
98,121,4.0
98,138,2.0
98,142,3.5
98,64,3.0
98,38,2.0
98,91,2.5
98,94,1.5
98,93,3.0
98,48,3.5
98,30,3.0
98,23,3.0
98,19,4.5
98,136,3.5
98,2,3.0
98,89,2.0
98,140,2.5
98,54,5.0
98,77,4.0
98,106,3.0
98,71,3.0
98,122,5.0
98,114,3.0
98,123,3.0
98,146,5.0
99,71,5.0
99,73,5.0
99,77,3.0
99,56,5.0
99,113,3.5
99,106,3.5
99,103,2.5
99,129,3.0
99,143,4.0
99,19,3.0
99,83,4.0
99,104,1.5
99,70,5.0
99,50,5.0
99,55,3.5
99,132,1.0
99,54,5.0
99,30,3.5
99,75,5.0
99,60,2.0
99,16,3.5
99,74,4.0
99,72,5.0
99,29,2.5
99,93,3.5
99,87,2.5
99,119,3.5
100,113,2.5
100,132,2.0
100,89,2.0
100,77,3.0
100,130,3.5
100,68,3.5
100,122,4.5
100,9,3.0
100,1,4.0
100,12,3.0
100,145,4.5
100,110,3.5
100,34,2.5
100,143,2.5
100,56,3.5
100,4,4.0
100,81,1.0
100,146,4.5
100,50,2.5
100,72,4.0
100,16,3.5
100,76,4.0
100,35,4.5
100,91,2.0
100,131,2.5
100,33,3.5
100,30,2.5
100,19,5.0
100,25,2.5
100,93,3.0
100,17,5.0
100,129,4.0
100,136,2.5
100,100,3.5
100,28,3.5
100,15,4.5
100,40,2.0
100,140,1.0
100,59,2.0
100,52,4.5
100,75,4.5
100,48,3.0
101,35,3.0
101,79,4.5
101,52,3.0
101,30,2.5
101,3,3.0
101,53,1.5
101,34,4.5
101,84,5.0
101,16,2.5
101,36,3.0
101,11,2.5
101,86,5.0
101,23,5.0
101,139,1.0
101,88,5.0
101,82,5.0
101,105,3.5
101,126,3.0
101,61,4.0
101,89,5.0
101,29,2.0
101,87,4.0
101,63,2.5
101,2,2.5
101,120,2.5
101,41,3.5
101,147,3.0
101,47,1.5
101,76,3.0
101,116,3.5
101,44,2.0
101,74,2.5
101,22,5.0
101,67,3.0
101,42,2.0
101,93,3.5
101,21,5.0
101,25,5.0
101,97,1.5
102,66,3.5
102,104,2.0
102,53,3.5
102,11,2.0
102,60,1.0
102,40,1.5
102,50,5.0
102,25,1.0
102,98,4.5
102,75,5.0
102,42,1.5
102,79,3.5
102,72,5.0
102,120,4.5
102,142,4.0
102,19,4.5
102,129,4.5
102,107,2.0
102,105,2.5
102,55,4.0
102,52,3.0
102,1,5.0
102,145,4.0
102,88,3.0
102,77,3.5
102,7,2.0
102,26,5.0
102,91,2.5
102,74,3.5
102,118,4.5
102,102,2.0
103,132,5.0
103,36,5.0
103,113,2.5
103,81,1.5
103,67,3.5
103,65,4.5
103,128,1.5
103,83,2.0
103,68,3.5
103,11,3.0
103,52,2.5
103,133,3.5
103,104,4.5
103,123,4.0
103,69,2.5
103,6,4.0
103,73,2.0
103,12,3.5
103,39,5.0
103,88,2.5
103,134,4.0
103,40,5.0
103,129,4.0
103,135,2.0
103,37,5.0
103,109,2.0
103,43,4.0
103,94,4.5
103,84,2.5
103,106,1.5
103,16,4.5
103,31,2.0
103,25,3.0
103,140,4.0
103,139,3.5
103,118,3.5
103,19,4.5
103,91,3.0
104,64,3.5
104,30,3.5
104,129,3.5
104,54,5.0
104,100,3.0
104,57,2.0
104,132,1.5
104,97,3.5
104,73,3.5
104,19,5.0
104,80,1.0
104,43,2.0
104,128,4.0
104,9,3.0
104,47,3.0
104,78,2.5
104,51,4.0
104,71,3.0
104,38,1.0
104,6,2.5
104,23,2.5
104,142,3.0
104,89,2.0
105,40,5.0
105,41,3.5
105,139,3.5
105,13,5.0
105,22,2.0
105,114,2.5
105,70,1.0
105,24,1.5
105,7,2.5
105,36,5.0
105,38,5.0
105,4,3.0
105,106,2.0
105,129,3.5
105,133,4.0
105,42,3.5
105,39,5.0
105,147,2.5
105,111,4.0
105,68,5.0
105,65,3.5
105,140,5.0
105,76,2.0
105,78,4.0
105,116,3.0
105,110,3.0
105,16,4.0
105,96,2.5
105,103,4.5
105,126,2.0
105,33,3.0
106,65,3.5
106,86,5.0
106,140,2.0
106,82,5.0
106,97,2.0
106,113,2.0
106,21,5.0
106,89,5.0
106,77,2.0
106,84,5.0
106,9,2.5
106,129,3.0
106,139,2.0
106,1,2.5
106,29,2.5
106,25,5.0
106,108,1.5
106,85,5.0
106,115,2.5
106,55,2.0
106,74,1.0
106,61,2.0
106,38,3.0
106,66,4.0
106,130,3.0
106,76,5.0
106,134,2.5
106,81,4.5
107,76,5.0
107,128,5.0
107,98,1.5
107,50,1.0
107,5,4.0
107,11,2.0
107,49,5.0
107,68,2.0
107,27,5.0
107,28,4.5
107,31,5.0
107,117,5.0
107,116,4.5
107,54,3.5
107,21,1.5
107,17,3.0
107,56,1.5
107,8,2.5
107,46,2.0
107,142,2.5
107,121,1.5
107,24,2.5
107,34,5.0
107,139,3.0
107,93,3.5
107,145,4.0
107,82,4.0
107,40,3.5
107,78,1.5
107,10,2.0
107,2,4.0
107,38,2.0
107,35,3.0
107,105,2.0
107,135,3.5
107,51,2.5
107,55,3.0
107,125,3.5
108,147,1.0
108,143,2.0
108,73,3.0
108,86,1.0
108,133,1.5
108,144,2.0
108,122,3.5
108,8,4.0
108,46,3.0
108,119,2.5
108,113,3.0
108,105,4.0
108,64,5.0
108,63,3.5
108,124,2.5
108,42,5.0
108,107,5.0
108,111,4.5
108,129,5.0
108,13,5.0
108,16,5.0
108,139,5.0
108,134,5.0
108,6,3.0
108,68,5.0
108,102,3.5
108,130,4.0
108,78,3.5
108,15,1.0
108,1,2.0
109,82,5.0
109,146,3.5
109,24,5.0
109,133,2.5
109,63,4.0
109,78,2.0
109,35,3.5
109,141,1.5
109,128,1.5
109,143,3.0
109,147,3.5
109,88,5.0
109,75,2.0
109,116,4.0
109,7,2.0
109,112,2.5
109,81,5.0
109,60,4.0
109,59,3.0
109,9,2.5
109,67,1.5
109,65,4.0
109,27,3.5
109,33,4.0
109,84,5.0
109,47,2.5
109,111,1.5
109,21,5.0
109,85,5.0
110,49,2.5
110,40,5.0
110,37,5.0
110,122,1.0
110,43,4.5
110,106,2.0
110,50,2.5
110,17,2.5
110,63,2.5
110,53,4.0
110,120,2.5
110,134,5.0
110,113,2.5
110,78,4.5
110,68,4.5
110,92,3.0
110,39,5.0
110,119,3.0
110,129,4.0
110,38,5.0
110,133,4.0
110,127,1.5
110,60,3.5
111,116,4.5
111,38,2.0
111,76,5.0
111,31,5.0
111,54,2.5
111,143,2.5
111,103,2.5
111,125,3.0
111,80,2.0
111,32,4.0
111,107,3.0
